i	delta
1758	-0.090247
1759	0.091257
1760	-0.058517
1761	0.179211
1762	-0.163173
1763	0.075391
1764	0.234059
1765	0.260327
1766	-0.133546
1767	-0.124796
1768	-0.056530
1769	-0.179615
1770	-0.209137
1771	0.029512
1772	0.235811
1773	0.136053
1774	0.230944
1775	0.248751
1776	0.154703
1777	-0.034641
1778	-0.125653
1779	-0.185005
1780	-0.196200
1781	0.119156
1782	0.167701
1783	0.153273
1784	-0.101001
1785	0.139485
1786	-0.038802
1787	0.157789
1788	-0.222803
1789	-0.006204
1790	-0.097421
1791	0.174386
1792	0.148431
1793	-0.011425
1794	0.042421
1795	0.142063
1796	0.181359
1797	-0.244326
1798	-0.027993
1799	0.076921
1800	-0.025794
1801	0.101813
1802	-0.250299
1803	-0.179074
1804	0.103336
1805	0.154349
1806	-0.172446
1807	-0.045807
1808	-0.004863
1809	0.041958
1810	-0.154119
1811	0.027116
1812	-0.048837
1813	0.169803
1814	0.136576
1815	0.036898
1816	-0.271446
1817	-0.088654
1818	0.194528
1819	-0.230293
1820	0.011802
1821	0.169976
1822	-0.043281
1823	-0.002772
1824	-0.021602
1825	0.033429
1826	-0.256745
1827	-0.047810
1828	-0.021215
1829	-0.293957
1830	0.169109
1831	0.115118
1832	-0.140416
1833	-0.076262
1834	0.032318
1835	0.035350
1836	0.061066
1837	-0.125358
1838	0.037784
1839	-0.020741
1840	-0.033901
1841	0.088725
1842	0.112552
1843	-0.112197
1844	-0.047961
1845	0.215598
1846	-0.167371
1847	0.074855
1848	0.023744
1849	-0.157841
1850	0.152944
1851	-0.087733
1852	0.098670
1853	0.102523
1854	-0.022195
1855	0.106676
1856	-0.046900
1857	0.173596
1858	-0.058974
1859	-0.065233
1860	-0.091064
1861	-0.203292
1862	-0.182046
1863	0.059748
1864	0.241313
1865	0.090022
1866	-0.041088
1867	0.016785
1868	-0.162538
1869	0.192069
1870	0.170211
1871	0.080761
1872	-0.227259
1873	-0.087921
1874	0.115205
1875	-0.066359
1876	-0.214313
1877	-0.116808
1878	-0.084660
1879	-0.213055
1880	0.157007
1881	0.209353
1882	-0.034779
1883	-0.068834
1884	-0.042702
1885	0.042068
1886	0.051670
1887	-0.071217
1888	0.108242
1889	-0.159728
1890	0.088884
1891	-0.133722
1892	-0.185958
1893	-0.134421
1894	-0.039451
1895	0.071527
1896	-0.014806
1897	-0.208443
1898	0.093369
1899	-0.059517
1900	-0.195153
1901	0.203143
1902	0.121188
1903	0.091518
1904	-0.000933
1905	0.246647
1906	-0.110974
1907	0.149183
1908	0.138121
1909	-0.153995
1910	0.172223
1911	0.084055
1912	-0.185734
1913	0.160071
1914	0.213668
1915	0.005566
1916	-0.132681
1917	0.085795
1918	0.152278
1919	-0.056884
1920	-0.097755
1921	-0.060513
1922	-0.204437
1923	-0.306941
1924	0.050452
1925	-0.089110
1926	-0.072939
1927	-0.305487
1928	-0.310509
1929	0.008593
1930	-0.116222
1931	0.152250
1932	0.148495
1933	-0.002020
1934	0.165061
1935	0.191809
1936	0.158328
1937	0.207308
1938	0.028605
1939	0.235486
1940	0.186394
1941	-0.103014
1942	0.070517
1943	0.060473
1944	-0.133905
1945	-0.076026
1946	-0.004925
1947	0.209223
1948	0.066875
1949	0.203742
1950	-0.058094
1951	-0.179390
1952	-0.049535
1953	0.031263
1954	-0.098923
1955	-0.143518
1956	0.200301
1957	0.201544
1958	0.020480
1959	-0.020990
1960	0.126603
1961	-0.210351
1962	0.066891
1963	-0.023516
1964	-0.267600
1965	0.072152
1966	0.159626
1967	-0.288040
1968	-0.035843
1969	0.146123
1970	-0.277474
1971	-0.187175
1972	0.188253
1973	0.111537
1974	0.017097
1975	0.046846
1976	0.176357
1977	-0.130438
1978	-0.243409
1979	0.161075
1980	-0.078923
1981	-0.201143
1982	-0.136266
1983	-0.069907
1984	-0.247426
1985	0.084477
1986	0.189939
1987	-0.151455
1988	-0.057762
1989	-0.169867
1990	-0.103775
1991	0.200592
1992	-0.066570
1993	-0.074653
1994	0.045893
1995	0.133320
1996	-0.026971
1997	0.022279
1998	0.110477
1999	0.206696
2000	-0.254303
2001	0.015945
2002	0.196337
2003	0.072383
2004	0.087762
2005	0.243721
2006	-0.237686
2007	-0.187993
2008	0.065481
2009	-0.136309
2010	0.087268
2011	0.197208
2012	0.078841
2013	-0.044609
2014	-0.080885
2015	0.170002
2016	-0.067126
2017	0.123150
2018	0.086964
2019	0.217371
2020	-0.142749
2021	0.219387
2022	-0.198870
2023	-0.026260
2024	0.248041
2025	0.130143
2026	0.013179
2027	-0.128137
2028	0.223038
2029	-0.189699
2030	0.212554
2031	0.184040
2032	-0.045417
2033	0.185830
2034	0.337266
2035	-0.065946
2036	0.073078
2037	-0.056590
2038	-0.237492
2039	0.235674
2040	0.026230
2041	0.098238
2042	-0.142351
2043	0.056986
2044	-0.146523
2045	0.273081
2046	0.115847
2047	-0.154078
2048	0.055950
2049	-0.151264
2050	-0.098875
2051	-0.219088
2052	-0.000089
2053	0.015169
2054	-0.182562
2055	0.033835
2056	0.154331
2057	0.286615
2058	0.295232
2059	-0.018533
2060	0.034094
2061	-0.181484
2062	-0.152836
2063	0.092966
2064	0.198458
2065	-0.032172
2066	-0.056164
2067	-0.009739
2068	0.113317
2069	-0.234219
2070	0.062758
2071	-0.071274
2072	0.124661
2073	-0.162206
2074	0.093400
2075	0.215275
2076	-0.194736
2077	0.082055
2078	-0.154003
2079	-0.109189
2080	0.168190
2081	-0.180538
2082	-0.050151
2083	0.236229
2084	-0.133724
2085	-0.184830
2086	-0.006444
2087	0.072805
2088	0.054911
2089	0.109379
2090	0.191313
2091	-0.011977
2092	-0.122739
2093	-0.024260
2094	-0.154629
2095	-0.237625
2096	-0.208147
2097	0.582503
2098	0.322108
2099	0.503147
2100	0.484683
2101	0.012879
2102	0.121140
2103	0.483627
2104	-0.075858
2105	-0.084305
2106	-0.060900
2107	0.195895
2108	-0.021463
2109	-0.069597
2110	0.046392
2111	-0.157546
2112	-0.071014
2113	0.118849
2114	0.071409
2115	-0.015204
2116	0.197895
2117	-0.146413
2118	0.180612
2119	-0.259410
2120	0.028791
2121	-0.169031
2122	0.149876
2123	-0.253985
2124	-0.221499
2125	0.127886
2126	0.175614
2127	0.115942
2128	0.154178
2129	-0.262321
2130	0.203476
2131	-0.168236
2132	0.191523
2133	-0.278559
2134	-0.257389
2135	0.136898
2136	0.054463
2137	-0.115630
2138	-0.057860
2139	-0.018001
2140	-0.059737
2141	0.040977
2142	0.016337
2143	-0.244846
2144	0.063416
2145	-0.203674
2146	0.051028
2147	-0.297781
2148	-0.193918
2149	0.019906
2150	-0.296747
2151	-0.180011
2152	0.043911
2153	-0.207125
2154	0.121841
2155	-0.271159
2156	0.067865
2157	-0.102479
2158	-0.096454
2159	-0.101597
2160	-0.163112
2161	-0.052266
2162	-0.029184
2163	-0.147244
2164	0.080681
2165	-0.128567
2166	0.152347
2167	0.172876
2168	0.061462
2169	0.130442
2170	-0.088840
2171	0.083954
2172	0.188759
2173	-0.166485
2174	0.137456
2175	0.112645
2176	-0.203959
2177	0.234805
2178	0.103061
2179	-0.190895
2180	0.212059
2181	0.054638
2182	-0.221204
2183	0.165238
2184	-0.210619
2185	-0.158088
2186	-0.058423
2187	-0.112299
2188	0.012482
2189	-0.032265
2190	-0.191279
2191	-0.027987
2192	0.125064
2193	-0.190280
2194	-0.005780
2195	-0.231996
2196	0.013608
2197	-0.020571
2198	0.183344
2199	-0.138573
2200	-0.048186
2201	-0.029098
2202	0.012177
2203	0.145926
2204	0.104540
2205	-0.078618
2206	0.158461
2207	0.186108
2208	0.084713
2209	-0.006008
2210	0.068610
2211	-0.234656
2212	0.087577
2213	-0.006950
2214	0.200127
2215	-0.129553
2216	0.011120
2217	-0.145774
2218	0.200835
2219	0.174703
2220	-0.121583
2221	-0.084802
2222	0.019375
2223	0.011207
2224	0.160943
2225	-0.118731
2226	-0.048421
2227	0.111868
2228	0.059646
2229	-0.027322
2230	0.152320
2231	-0.255475
2232	0.121424
2233	-0.007455
2234	-0.143747
2235	-0.140529
2236	0.072612
2237	0.007404
2238	-0.176877
2239	-0.205138
2240	-0.008270
2241	0.034428
2242	-0.207874
2243	0.084412
2244	-0.071582
2245	-0.129685
2246	-0.118845
2247	-0.061608
2248	0.181913
2249	0.024397
2250	0.137491
2251	-0.013214
2252	0.216755
2253	0.150608
2254	0.172349
2255	-0.011587
2256	-0.213810
2257	0.202172
2258	0.050581
2259	-0.076016
2260	0.106917
2261	-0.198496
2262	0.240831
2263	0.233361
2264	0.183537
2265	-0.234128
2266	-0.332230
2267	-0.393803
2268	0.021472
2269	0.457140
2270	-0.303463
2271	0.054490
2272	-0.231548
2273	-0.139842
2274	-0.329383
2275	0.194336
2276	0.014110
2277	-0.249258
2278	-0.087345
2279	-0.192724
2280	-0.075437
2281	-0.120454
2282	0.116259
2283	-0.075350
2284	-0.072805
2285	-0.082286
2286	0.152284
2287	-0.057085
2288	0.085599
2289	0.013658
2290	0.204570
2291	0.256263
2292	-0.075129
2293	0.003218
2294	-0.228881
2295	0.143765
2296	0.250562
2297	-0.175526
2298	-0.020605
2299	-0.253012
2300	0.038013
2301	-0.085255
2302	0.048574
2303	-0.113219
2304	0.056328
2305	0.144721
2306	0.177088
2307	0.045968
2308	0.153398
2309	0.163084
2310	-0.120178
2311	0.223516
2312	0.235805
2313	0.163769
2314	-0.214393
2315	0.079666
2316	0.141399
2317	0.021646
2318	0.067811
2319	-0.131235
2320	0.032878
2321	0.131701
2322	0.114807
2323	0.056148
2324	0.204186
2325	0.096018
2326	-0.071947
2327	-0.193555
2328	0.121854
2329	-0.071343
2330	-0.051344
2331	-0.089855
2332	0.011632
2333	-0.160646
2334	-0.167337
2335	-0.166900
2336	-0.113747
2337	0.138941
2338	-0.075556
2339	-0.118835
2340	0.037766
2341	0.185442
2342	-0.257260
2343	0.193708
2344	-0.152106
2345	0.063505
2346	-0.066259
2347	0.223798
2348	-0.246993
2349	0.088465
2350	-0.091740
2351	0.208030
2352	0.183729
2353	0.172346
2354	0.170713
2355	0.409333
2356	-0.105191
2357	0.222195
2358	-0.170388
2359	0.074936
2360	-0.214571
2361	0.211080
2362	-0.098064
2363	-0.233992
2364	-0.102400
2365	-0.254064
2366	-0.328286
2367	0.004938
2368	0.149438
2369	0.136066
2370	-0.022896
2371	-0.074353
2372	-0.249769
2373	-0.037520
2374	-0.087232
2375	-0.173384
2376	0.232055
2377	0.105772
2378	-0.204372
2379	-0.212175
2380	0.170283
2381	-0.031442
2382	0.141669
2383	-0.144515
2384	-0.173357
2385	0.174085
2386	0.076027
2387	-0.226344
2388	0.069714
2389	0.030918
2390	-0.227145
2391	0.028246
2392	-0.072034
2393	0.236228
2394	-0.089759
2395	0.259145
2396	0.010459
2397	0.261566
2398	0.128361
2399	0.244615
2400	0.141139
2401	-0.141628
2402	0.094090
2403	0.240204
2404	-0.241500
2405	-0.169195
2406	-0.041105
2407	-0.198603
2408	0.217642
2409	-0.050141
2410	0.144110
2411	0.152480
2412	0.181716
2413	-0.133690
2414	0.091361
2415	0.218524
2416	-0.200863
2417	0.033784
2418	0.041804
2419	0.210095
2420	0.352631
2421	0.269200
2422	-0.022480
2423	0.027790
2424	-0.133044
2425	-0.112482
2426	0.031434
2427	0.077718
2428	0.071030
2429	-0.036125
2430	0.161337
2431	0.252494
2432	0.004835
2433	-0.114936
2434	-0.231197
2435	0.000834
2436	-0.035295
2437	0.101013
2438	0.019303
2439	0.069024
2440	0.029706
2441	-0.194469
2442	-0.210820
2443	0.118511
2444	0.207840
2445	0.074113
2446	0.159396
2447	-0.042903
2448	-0.139774
2449	-0.034888
2450	-0.234642
2451	-0.259401
2452	-0.066077
2453	-0.244816
2454	-0.151327
2455	-0.110294
2456	0.133384
2457	-0.084910
2458	0.202387
2459	-0.136985
2460	0.230679
2461	-0.215045
2462	0.189861
2463	-0.001372
2464	-0.251125
2465	-0.155563
2466	0.227567
2467	-0.107073
2468	0.315253
2469	0.016170
2470	-0.054837
2471	0.109184
2472	0.063772
2473	-0.085299
2474	-0.090327
2475	-0.064223
2476	-0.099425
2477	0.129175
2478	-0.023254
2479	0.141776
2480	-0.085171
2481	-0.142609
2482	0.129200
2483	0.114834
2484	0.230346
2485	0.031433
2486	0.104838
2487	0.173792
2488	-0.190277
2489	-0.187215
2490	-0.069236
2491	0.092765
2492	0.054387
2493	0.228699
2494	0.089675
2495	-0.194718
2496	-0.226321
2497	-0.025777
2498	-0.122153
2499	0.020288
2500	-0.208149
2501	0.197423
2502	0.158335
2503	-0.251573
2504	0.171774
2505	0.036615
2506	0.048780
2507	-0.138281
2508	-0.036116
2509	-0.024014
2510	-0.173352
2511	-0.195676
2512	0.017998
2513	-0.026392
2514	0.169854
2515	-0.112154
2516	-0.100443
2517	-0.125873
2518	0.058678
2519	0.212354
2520	-0.012988
2521	0.206820
2522	0.010027
2523	-0.046771
2524	0.210858
2525	-0.077490
2526	0.047633
2527	-0.224582
2528	-0.044020
2529	-0.225812
2530	0.130874
2531	-0.144725
2532	0.150365
2533	-0.257261
2534	-0.073965
2535	0.185799
2536	-0.076056
2537	0.049848
2538	0.177549
2539	0.028998
2540	-0.204272
2541	0.105361
2542	-0.096601
2543	0.061018
2544	-0.173142
2545	-0.064720
2546	-0.256780
2547	0.104711
2548	0.155307
2549	-0.026015
2550	0.015269
2551	-0.016941
2552	0.014647
2553	-0.029693
2554	0.144221
2555	-0.128811
2556	0.146599
2557	-0.108086
2558	-0.203725
2559	-0.074782
2560	0.044928
2561	0.087009
2562	-0.120204
2563	0.107571
2564	0.000490
2565	-0.027022
2566	-0.100758
2567	0.071545
2568	0.219880
2569	-0.003091
2570	-0.216124
2571	0.088694
2572	0.176815
2573	0.105385
2574	0.228440
2575	-0.159121
2576	-0.042339
2577	-0.143630
2578	-0.107103
2579	0.184218
2580	-0.143757
2581	0.172988
2582	0.077680
2583	-0.089150
2584	0.102355
2585	-0.145923
2586	0.167146
2587	0.148622
2588	0.237369
2589	-0.081763
2590	0.065076
2591	0.130191
2592	0.026480
2593	-0.055729
2594	-0.201997
2595	-0.004848
2596	0.122843
2597	-0.002406
2598	0.202847
2599	-0.031956
2600	0.005583
2601	0.226519
2602	-0.046983
2603	-0.156164
2604	-0.232409
2605	0.065696
2606	0.039270
2607	-0.036140
2608	-0.026659
2609	-0.012376
2610	-0.159850
2611	-0.237955
2612	-0.014035
2613	0.095888
2614	-0.007200
2615	-0.073659
2616	0.169199
2617	-0.001308
2618	0.237623
2619	0.063848
2620	-0.037014
2621	0.036553
2622	0.110365
2623	-0.052666
2624	-0.176649
2625	-0.139156
2626	0.246292
2627	0.047641
2628	0.034847
2629	-0.123268
2630	-0.111344
2631	0.090221
2632	-0.086709
2633	-0.071218
2634	0.015867
2635	-0.027737
2636	-0.111167
2637	-0.134549
2638	-0.103129
2639	-0.235886
2640	0.081595
2641	-0.156685
2642	0.205099
2643	-0.192301
2644	0.230536
2645	0.066095
2646	-0.143893
2647	0.148528
2648	0.174214
2649	-0.166906
2650	-0.097247
2651	0.172668
2652	0.059121
2653	0.237603
2654	-0.173785
2655	-0.009236
2656	-0.166705
2657	0.244493
2658	0.227660
2659	0.045820
2660	-0.137514
2661	-0.015337
2662	-0.187392
2663	-0.007687
2664	-0.217336
2665	0.147826
2666	0.015473
2667	0.133124
2668	0.041058
2669	-0.011934
2670	-0.181827
2671	0.114784
2672	0.211653
2673	0.218628
2674	0.098101
2675	-0.049122
2676	0.107604
2677	0.102254
2678	-0.202317
2679	-0.042358
2680	-0.050077
2681	-0.000720
2682	-0.030860
2683	-0.189258
2684	0.202756
2685	-0.152954
2686	-0.053239
2687	0.207205
2688	0.101822
2689	0.204121
2690	0.149007
2691	0.041862
2692	-0.194023
2693	-0.220282
2694	-0.216638
2695	-0.189301
2696	0.127529
2697	0.052267
2698	0.079088
2699	0.148960
2700	-0.099674
2701	-0.065512
2702	0.243121
2703	0.059789
2704	-0.053843
2705	-0.136471
2706	0.005571
2707	-0.272943
2708	0.540755
2709	0.028299
2710	-0.029041
2711	0.194803
2712	0.108821
2713	0.110874
2714	0.188876
2715	-0.038083
2716	0.086646
2717	-0.083642
2718	0.018125
2719	-0.033040
2720	-0.143132
2721	-0.204510
2722	0.060309
2723	-0.144143
2724	0.256454
2725	0.068251
2726	-0.151270
2727	-0.071668
2728	-0.013569
2729	-0.193471
2730	0.180033
2731	0.013609
2732	0.178899
2733	-0.105452
2734	-0.030686
2735	-0.189891
2736	-0.115721
2737	-0.126224
2738	0.040853
2739	-0.175328
2740	-0.193550
2741	0.156976
2742	0.225093
2743	-0.006891
2744	-0.022822
2745	-0.161850
2746	0.172569
2747	0.199794
2748	-0.169424
2749	-0.031729
2750	-0.008799
2751	-0.070336
2752	0.175349
2753	0.082118
2754	-0.154381
2755	-0.196303
2756	-0.095381
2757	0.235334
2758	-0.205843
2759	0.111199
2760	-0.106210
2761	-0.037249
2762	-0.097465
2763	0.004635
2764	-0.015229
2765	-0.155953
2766	0.203603
2767	0.192767
2768	-0.048392
2769	-0.118294
2770	0.008368
2771	-0.146567
2772	0.072910
2773	0.180592
2774	0.105680
2775	-0.210244
2776	-0.032520
2777	0.094072
2778	-0.217678
2779	-0.188995
2780	-0.127504
2781	-0.136181
2782	-0.057055
2783	-0.021345
2784	0.100833
2785	0.050892
2786	-0.072346
2787	0.229428
2788	-0.116245
2789	0.058314
2790	0.063441
2791	-0.153959
2792	-0.026025
2793	0.156608
2794	-0.005248
2795	0.183691
2796	0.035888
2797	0.094431
2798	0.262054
2799	-0.220918
2800	0.041617
2801	0.112744
2802	0.154062
2803	0.129718
2804	-0.165074
2805	-0.185681
2806	-0.095882
2807	0.183616
2808	0.251409
2809	0.216404
2810	0.106779
2811	0.061296
2812	0.059047
2813	-0.073731
2814	-0.181794
2815	-0.195851
2816	0.230326
2817	-0.109594
2818	-0.063953
2819	-0.048071
2820	-0.043210
2821	0.231885
2822	0.053430
2823	-0.017672
2824	-0.101012
2825	0.152404
2826	-0.005414
2827	-0.238813
2828	-0.076387
2829	-0.013205
2830	0.089461
2831	0.064373
2832	-0.118077
2833	-0.099477
2834	0.073401
2835	-0.154737
2836	0.046735
2837	-0.052138
2838	0.113117
2839	-0.206565
2840	-0.113450
2841	-0.007001
2842	0.249069
2843	-0.246043
2844	0.055613
2845	0.124322
2846	0.109738
2847	-0.115059
2848	-0.128747
2849	0.212215
2850	0.132879
2851	-0.108191
2852	-0.150347
2853	0.193780
2854	0.102861
2855	-0.173170
2856	0.171423
2857	0.208912
2858	0.072402
2859	-0.203981
2860	0.150874
2861	-0.194715
2862	-0.068322
2863	-0.095152
2864	0.233670
2865	-0.195097
2866	-0.088061
2867	0.257726
2868	-0.027829
2869	0.034330
2870	0.000091
2871	0.082625
2872	0.121887
2873	-0.143654
2874	0.067658
2875	-0.073695
2876	0.130258
2877	-0.039623
2878	0.013874
2879	-0.155137
2880	-0.178407
2881	0.052985
2882	0.219188
2883	0.116779
2884	-0.123884
2885	-0.134270
2886	0.127998
2887	0.172033
2888	0.043190
2889	0.194329
2890	0.269365
2891	-0.100118
2892	-0.177953
2893	0.024888
2894	0.045640
2895	0.251003
2896	0.107607
2897	-0.236619
2898	0.187776
2899	-0.149606
2900	-0.110705
2901	0.204907
2902	0.174025
2903	-0.104147
2904	-0.114347
2905	-0.162784
2906	0.057475
2907	-0.274152
2908	-0.005113
2909	0.187229
2910	0.193393
2911	0.078591
2912	-0.258329
2913	-0.084121
2914	0.038206
2915	-0.202519
2916	0.071269
2917	0.118958
2918	-0.224977
2919	0.149575
2920	0.121473
2921	0.052070
2922	-0.267894
2923	-0.216821
2924	-0.000474
2925	-0.136409
2926	0.015098
2927	-0.121963
2928	0.061470
2929	0.120596
2930	0.063880
2931	0.020747
2932	-0.088727
2933	-0.253773
2934	0.013425
2935	0.073543
2936	0.189860
2937	-0.253162
2938	-0.122103
2939	0.170488
2940	0.089441
2941	0.054009
2942	-0.016816
2943	-0.083411
2944	-0.178282
2945	0.191082
2946	0.086131
2947	-0.054316
2948	0.144782
2949	-0.049337
2950	-0.101299
2951	0.091155
2952	0.088705
2953	0.053075
2954	0.126621
2955	-0.160980
2956	0.042351
2957	-0.201917
2958	-0.213763
2959	0.110457
2960	-0.080789
2961	0.014117
2962	0.138239
2963	0.147942
2964	-0.054380
2965	0.069368
2966	-0.179786
2967	0.210000
2968	0.131861
2969	-0.036988
2970	-0.023699
2971	-0.193706
2972	0.051330
2973	0.033788
2974	0.089630
2975	0.081575
2976	-0.025696
2977	-0.115088
2978	-0.057078
2979	-0.073142
2980	0.026123
2981	-0.017308
2982	0.022406
2983	0.248613
2984	-0.077494
2985	-0.181139
2986	-0.136176
2987	-0.175303
2988	-0.158326
2989	-0.301545
2990	-0.243061
2991	-0.094870
2992	-0.115167
2993	0.060788
2994	0.142183
2995	-0.061928
2996	-0.228763
2997	0.215108
2998	0.142713
2999	0.008149
3000	-0.114523
3001	0.004659
3002	0.236810
3003	-0.053208
3004	-0.087141
3005	0.168576
3006	0.043387
3007	0.043683
3008	-0.015637
3009	-0.182969
3010	0.213821
3011	0.140813
3012	0.003376
3013	-0.178875
3014	0.035418
3015	0.206234
3016	0.220759
3017	0.176915
3018	0.081268
3019	0.124333
3020	-0.118606
3021	0.173038
3022	-0.109258
3023	-0.118799
3024	-0.242852
3025	0.005487
3026	0.092576
3027	0.181537
3028	0.129289
3029	-0.095563
3030	-0.155593
3031	0.441564
3032	-0.122423
3033	0.256842
3034	-0.227953
3035	0.199218
3036	-0.102071
3037	0.230111
3038	0.253744
3039	-0.066248
3040	-0.114022
3041	-0.203804
3042	0.183038
3043	-0.185041
3044	0.215942
3045	-0.032438
3046	0.093860
3047	0.148347
3048	-0.112402
3049	-0.168553
3050	-0.106556
3051	0.024845
3052	0.126792
3053	0.094885
3054	0.104367
3055	-0.230443
3056	-0.248073
3057	-0.008000
3058	-0.164251
3059	0.003238
3060	-0.081264
3061	-0.105460
3062	-0.013442
3063	-0.177531
3064	-0.183895
3065	-0.202837
3066	0.111085
3067	0.031699
3068	0.045342
3069	0.140878
3070	0.032979
3071	0.137476
3072	-0.230992
3073	-0.058208
3074	-0.239470
3075	-0.064801
3076	0.069309
3077	0.068026
3078	0.062774
3079	-0.113430
3080	-0.203078
3081	0.001890
3082	-0.104782
3083	0.162089
3084	0.175056
3085	0.182332
3086	0.162991
3087	-0.227143
3088	0.001590
3089	-0.016457
3090	0.059872
3091	-0.061938
3092	0.005740
3093	-0.151501
3094	0.038221
3095	-0.119417
3096	0.074195
3097	-0.017069
3098	-0.118982
3099	0.021973
3100	0.181075
3101	-0.014797
3102	0.051369
3103	-0.089576
3104	0.091708
3105	-0.123173
3106	0.042461
3107	0.120460
3108	-0.226716
3109	0.236687
3110	-0.007577
3111	0.249052
3112	-0.193899
3113	0.068649
3114	-0.229280
3115	-0.108371
3116	-0.160048
3117	-0.063938
3118	0.003952
3119	0.183759
3120	-0.599274
3121	0.592558
3122	-0.645322
3123	0.215022
3124	-0.187785
3125	0.154854
3126	0.119769
3127	-0.199572
3128	0.067634
3129	0.228306
3130	0.008703
3131	-0.128598
3132	-0.198656
3133	0.118007
3134	-0.246246
3135	0.236305
3136	0.159447
3137	0.197727
3138	0.138598
3139	-0.211262
3140	0.017201
3141	0.222691
3142	0.173004
3143	0.091152
3144	-0.238399
3145	-0.124832
3146	-0.195292
3147	0.357190
3148	0.161666
3149	0.374367
3150	-0.136168
3151	0.012055
3152	-0.177681
3153	-0.174251
3154	0.218659
3155	-0.030921
3156	-0.180271
3157	-0.128293
3158	-0.152889
3159	-0.098190
3160	0.015750
3161	-0.125837
3162	0.238290
3163	-0.081063
3164	-0.173148
3165	0.150670
3166	0.126127
3167	-0.043531
3168	-0.206452
3169	-0.148219
3170	-0.009411
3171	-0.014160
3172	0.079997
3173	-0.041168
3174	-0.206705
3175	0.090951
3176	-0.152149
3177	-0.121073
